Year,Month,Minimum temperature (Degree C)
1961,4,21.1
1961,4,22.8
1961,4,21.1
1961,4,20.6
1961,4,20.0
1961,4,20.0
1961,4,20.0
1961,4,19.4
1961,4,19.4
1961,4,18.9
1961,4,20.0
1961,4,21.1
1961,4,19.4
1961,4,21.7
1961,4,22.2
1961,4,22.8
1961,4,22.2
1961,4,21.1
1961,4,21.7
1961,4,20.6
1961,4,19.4
1961,4,20.0
1961,4,19.4
1961,4,20.6
1961,4,19.4
1961,4,21.1
1961,4,18.3
1961,5,20.0
1961,5,19.4
1961,5,19.4
1961,5,18.9
1961,5,18.3
1961,5,12.8
1961,5,12.8
1961,5,14.4
1961,5,16.7
1961,5,17.2
1961,5,19.4
1961,5,19.4
1961,5,18.3
1961,5,16.7
1961,5,15.0
1961,5,13.9
1961,5,16.1
1961,5,18.9
1961,5,18.3
1961,5,17.8
1961,5,19.4
1961,5,18.9
1961,5,19.4
1961,5,20.0
1961,5,18.3
1961,5,18.3
1961,5,18.9
1961,5,17.2
1961,5,17.2
1961,5,15.0
1961,5,13.3
1961,6,17.2
1961,6,16.1
1961,6,14.4
1961,6,15.0
1961,6,13.9
1961,6,10.6
1961,6,10.0
1961,6,11.1
1961,6,12.2
1961,6,12.2
1961,6,12.2
1961,6,12.2
1961,6,13.3
1961,6,15.0
1961,6,15.6
1961,6,15.0
1961,6,13.9
1961,6,11.7
1961,6,12.2
1961,6,12.8
1961,6,11.7
1961,6,11.7
1961,6,9.4
1961,6,10.6
1961,6,13.9
1961,6,16.7
1961,6,17.2
1961,6,17.8
1961,6,17.2
1961,6,17.2
1961,7,15.0
1961,7,12.8
1961,7,11.1
1961,7,12.8
1961,7,12.2
1961,7,13.3
1961,7,11.7
1961,7,12.8
1961,7,11.1
1961,7,10.6
1961,7,12.8
1961,7,16.1
1961,7,17.2
1961,7,17.8
1961,7,14.4
1961,7,12.8
1961,7,12.8
1961,7,16.1
1961,7,17.2
1961,7,17.2
1961,7,14.4
1961,7,14.4
1961,7,15.0
1961,7,18.3
1961,7,20.0
1961,7,18.9
1961,7,11.7
1961,7,11.1
1961,7,13.3
1961,7,16.1
1961,7,15.6
1961,8,20.6
1961,8,20.0
1961,8,20.0
1961,8,18.9
1961,8,16.7
1961,8,16.1
1961,8,17.2
1961,8,15.6
1961,8,16.7
1961,8,14.4
1961,8,10.0
1961,8,9.4
1961,8,11.7
1961,8,13.3
1961,8,14.4
1961,8,14.4
1961,8,14.4
1961,8,13.9
1961,8,10.6
1961,8,12.2
1961,8,12.2
1961,8,10.0
1961,8,11.1
1961,8,15.6
1961,8,15.0
1961,8,10.0
1961,8,10.6
1961,8,13.3
1961,8,13.3
1961,8,13.3
1961,8,13.3
1961,9,12.8
1961,9,13.9
1961,9,14.4
1961,9,12.8
1961,9,17.2
1961,9,18.9
1961,9,16.7
1961,9,21.1
1961,9,16.1
1961,9,18.3
1961,9,18.3
1961,9,16.7
1961,9,16.7
1961,9,15.6
1961,9,15.0
1961,9,15.6
1961,9,16.1
1961,9,16.7
1961,9,16.7
1961,9,18.3
1961,9,16.1
1961,9,17.8
1961,9,18.9
1961,9,17.8
1961,9,20.6
1961,9,18.9
1961,9,16.7
1961,9,20.6
1961,9,16.7
1961,9,18.3
1961,10,18.3
1961,10,18.3
1961,10,19.4
1961,10,18.3
1961,10,17.2
1961,10,17.2
1961,10,18.3
1961,10,18.9
1961,10,18.9
1961,10,20.6
1961,10,20.6
1961,10,21.1
1961,10,17.8
1961,10,17.2
1961,10,18.3
1961,10,17.2
1961,10,16.1
1961,10,18.9
1961,10,18.9
1961,10,18.3
1961,10,18.9
1961,10,18.3
1961,10,18.3
1961,10,18.3
1961,10,18.9
1961,10,18.9
1961,10,20.6
1961,10,24.4
1961,10,18.3
1961,10,17.2
1961,10,16.7
1961,11,17.8
1961,11,18.3
1961,11,20.0
1961,11,19.4
1961,11,20.0
1961,11,20.0
1961,11,21.7
1961,11,21.1
1961,11,21.7
1961,11,22.8
1961,11,22.8
1961,11,22.8
1961,11,21.7
1961,11,21.1
1961,11,21.7
1961,11,23.9
1961,11,23.3
1961,11,23.9
1961,11,22.8
1961,11,22.8
1961,11,22.2
1961,11,21.7
1961,11,22.2
1961,11,22.8
1961,11,22.2
1961,11,22.8
1961,11,22.8
1961,11,22.2
1961,11,22.2
1961,11,21.1
1961,12,21.1
1961,12,21.7
1961,12,21.1
1961,12,21.1
1961,12,21.1
1961,12,21.1
1961,12,18.9
1961,12,17.8
1961,12,18.3
1961,12,21.1
1961,12,21.1
1961,12,22.2
1961,12,23.3
1961,12,22.8
1961,12,22.8
1961,12,21.1
1961,12,22.2
1961,12,22.2
1961,12,22.8
1961,12,24.4
1961,12,22.2
1961,12,22.8
1961,12,22.2
1961,12,21.7
1961,12,22.8
1961,12,22.8
1961,12,22.2
1961,12,23.3
1961,12,25.0
1961,12,23.9
1961,12,23.3
1962,1,23.3
1962,1,22.8
1962,1,23.3
1962,1,23.9
1962,1,24.4
1962,1,22.8
1962,1,23.3
1962,1,23.3
1962,1,22.2
1962,1,22.2
1962,1,23.3
1962,1,23.9
1962,1,23.3
1962,1,23.9
1962,1,23.9
1962,1,23.9
1962,1,23.9
1962,1,23.9
1962,1,23.3
1962,1,23.3
1962,1,23.3
1962,1,25.0
1962,1,22.8
1962,1,23.9
1962,1,23.3
1962,1,23.3
1962,1,23.3
1962,1,22.8
1962,1,22.2
1962,1,22.8
1962,1,22.8
1962,2,22.8
1962,2,22.2
1962,2,22.2
1962,2,22.8
1962,2,22.8
1962,2,22.8
1962,2,23.9
1962,2,22.2
1962,2,23.3
1962,2,22.8
1962,2,23.3
1962,2,23.9
1962,2,22.2
1962,2,24.4
1962,2,22.8
1962,2,22.8
1962,2,20.6
1962,2,21.7
1962,2,22.2
1962,2,23.3
1962,2,23.3
1962,2,22.8
1962,2,21.7
1962,2,21.7
1962,2,23.3
1962,2,23.9
1962,2,23.3
1962,2,21.7
1962,3,20.0
1962,3,22.8
1962,3,23.3
1962,3,23.3
1962,3,23.9
1962,3,22.8
1962,3,23.3
1962,3,23.3
1962,3,23.3
1962,3,22.8
1962,3,22.2
1962,3,23.3
1962,3,22.8
1962,3,22.8
1962,3,21.7
1962,3,22.8
1962,3,21.7
1962,3,21.1
1962,3,20.6
1962,3,18.9
1962,3,18.3
1962,3,20.0
1962,3,20.0
1962,3,22.2
1962,3,21.7
1962,3,22.2
1962,3,22.2
1962,3,21.1
1962,3,20.0
1962,3,20.0
1962,3,20.6
1962,4,23.3
1962,4,22.8
1962,4,21.7
1962,4,21.7
1962,4,22.2
1962,4,21.7
1962,4,21.1
1962,4,21.7
1962,4,21.7
1962,4,21.7
1962,4,21.7
1962,4,21.7
1962,4,21.7
1962,4,17.8
1962,4,16.7
1962,4,20.0
1962,4,19.4
1962,4,20.6
1962,4,18.9
1962,4,20.0
1962,4,21.1
1962,4,21.1
1962,4,20.6
1962,4,20.0
1962,4,18.9
1962,4,18.3
1962,4,17.2
1962,4,20.6
1962,4,17.8
1962,4,19.4
1962,5,17.8
1962,5,17.8
1962,5,17.2
1962,5,16.7
1962,5,15.6
1962,5,17.2
1962,5,20.0
1962,5,19.4
1962,5,17.2
1962,5,17.2
1962,5,17.8
1962,5,16.1
1962,5,18.3
1962,5,15.6
1962,5,15.6
1962,5,20.6
1962,5,20.0
1962,5,20.6
1962,5,21.7
1962,5,
1962,5,20.0
1962,5,20.6
1962,5,20.0
1962,5,17.8
1962,5,16.1
1962,5,17.8
1962,5,18.3
1962,5,19.4
1962,5,20.0
1962,5,13.3
1962,5,14.4
1962,6,15.6
1962,6,15.0
1962,6,16.1
1962,6,17.8
1962,6,17.2
1962,6,18.9
1962,6,18.9
1962,6,19.4
1962,6,18.9
1962,6,18.9
1962,6,15.6
1962,6,16.7
1962,6,17.8
1962,6,17.8
1962,6,18.9
1962,6,16.7
1962,6,15.6
1962,6,18.9
1962,6,18.3
1962,6,18.3
1962,6,18.9
1962,6,16.1
1962,6,18.9
1962,6,18.3
1962,6,17.8
1962,6,17.2
1962,6,19.4
1962,6,18.3
1962,6,18.3
1962,6,17.8
1962,7,18.3
1962,7,17.8
1962,7,18.9
1962,7,17.8
1962,7,16.1
1962,7,18.9
1962,7,17.8
1962,7,15.6
1962,7,13.9
1962,7,13.3
1962,7,13.3
1962,7,11.7
1962,7,15.0
1962,7,13.9
1962,7,17.2
1962,7,18.3
1962,7,17.2
1962,7,20.0
1962,7,17.8
1962,7,17.8
1962,7,16.7
1962,7,18.3
1962,7,16.1
1962,7,17.2
1962,7,18.3
1962,7,17.2
1962,7,12.2
1962,7,8.9
1962,7,10.0
1962,7,9.4
1962,7,13.3
1962,8,12.8
1962,8,11.7
1962,8,11.7
1962,8,13.3
1962,8,15.0
1962,8,17.2
1962,8,16.7
1962,8,14.4
1962,8,14.4
1962,8,13.3
1962,8,13.3
1962,8,13.9
1962,8,17.2
1962,8,15.6
1962,8,16.1
1962,8,17.2
1962,8,18.9
1962,8,15.0
1962,8,16.2
1962,8,16.3
1962,8,14.4
1962,8,11.0
1962,8,9.8
1962,8,10.6
1962,8,11.1
1962,8,10.6
1962,8,12.8
1962,8,15.0
1962,8,17.1
1962,8,17.8
1962,8,14.0
1962,9,13.9
1962,9,19.4
1962,9,18.3
1962,9,17.8
1962,9,20.2
1962,9,19.4
1962,9,17.7
1962,9,20.0
1962,9,21.1
1962,9,21.1
1962,9,22.1
1962,9,21.0
1962,9,20.0
1962,9,19.1
1962,9,20.1
1962,9,19.1
1962,9,19.3
1962,9,15.8
1962,9,18.7
1962,9,18.3
1962,9,18.4
1962,9,18.9
1962,9,18.3
1962,9,19.4
1962,9,18.9
1962,9,18.9
1962,9,16.1
1962,9,18.4
1962,9,19.0
1962,9,17.2
1962,10,13.9
1962,10,15.6
1962,10,16.1
1962,10,15.8
1962,10,16.3
1962,10,19.4
1962,10,18.9
1962,10,23.3
1962,10,21.7
1962,10,20.0
1962,10,20.0
1962,10,22.2
1962,10,22.2
1962,10,18.9
1962,10,20.0
1962,10,21.1
1962,10,21.1
1962,10,20.6
1962,10,19.4
1962,10,18.2
1962,10,20.0
1962,10,20.0
1962,10,16.6
1962,10,22.8
1962,10,21.1
1962,10,16.1
1962,10,19.9
1962,10,18.3
1962,10,17.9
1962,10,19.6
1962,10,19.5
1962,11,20.7
1962,11,20.9
1962,11,19.4
1962,11,19.0
1962,11,19.4
1962,11,20.9
1962,11,20.8
1962,11,20.5
1962,11,19.4
1962,11,17.8
1962,11,20.0
1962,11,22.6
1962,11,21.7
1962,11,23.9
1962,11,20.6
1962,11,22.7
1962,11,21.7
1962,11,24.3
1962,11,23.9
1962,11,23.3
1962,11,20.4
1962,11,24.4
1962,11,22.3
1962,11,21.7
1962,11,21.2
1962,11,20.4
1962,11,23.3
1962,11,20.0
1962,11,22.0
1962,11,19.9
1962,12,21.0
1962,12,21.7
1962,12,21.1
1962,12,18.9
1962,12,19.9
1962,12,21.7
1962,12,22.8
1962,12,22.8
1962,12,22.8
1962,12,23.3
1962,12,22.9
1962,12,22.2
1962,12,23.4
1962,12,23.8
1962,12,23.2
1962,12,23.9
1962,12,23.3
1962,12,22.9
1962,12,23.2
1962,12,21.8
1962,12,22.1
1962,12,21.8
1962,12,21.7
1962,12,21.2
1962,12,22.7
1962,12,22.2
1962,12,23.3
1962,12,23.9
1962,12,23.3
1962,12,24.5
1962,12,22.7
1963,1,22.2
1963,1,22.3
1963,1,23.8
1963,1,25.4
1963,1,25.7
1963,1,23.3
1963,1,22.3
1963,1,23.4
1963,1,23.3
1963,1,22.4
1963,1,22.8
1963,1,22.2
1963,1,23.3
1963,1,23.9
1963,1,23.8
1963,1,23.3
1963,1,23.2
1963,1,23.9
1963,1,23.9
1963,1,23.9
1963,1,23.9
1963,1,22.2
1963,1,21.7
1963,1,21.7
1963,1,22.8
1963,1,22.8
1963,1,22.2
1963,1,22.7
1963,1,23.4
1963,1,22.3
1963,1,22.9
1963,2,23.9
1963,2,23.8
1963,2,22.3
1963,2,23.4
1963,2,21.7
1963,2,23.3
1963,2,23.2
1963,2,23.3
1963,2,23.2
1963,2,23.3
1963,2,23.2
1963,2,23.9
1963,2,22.9
1963,2,23.4
1963,2,23.2
1963,2,23.3
1963,2,23.4
1963,2,22.0
1963,2,22.8
1963,2,23.4
1963,2,21.7
1963,2,22.2
1963,2,23.9
1963,2,23.4
1963,2,23.8
1963,2,22.1
1963,2,21.7
1963,2,22.2
1963,3,22.3
1963,3,23.3
1963,3,23.4
1963,3,22.2
1963,3,22.2
1963,3,21.7
1963,3,20.0
1963,3,20.6
1963,3,21.7
1963,3,21.7
1963,3,22.3
1963,3,21.8
1963,3,21.1
1963,3,21.6
1963,3,21.7
1963,3,22.8
1963,3,22.2
1963,3,22.2
1963,3,22.8
1963,3,23.3
1963,3,24.4
1963,3,23.4
1963,3,23.8
1963,3,23.4
1963,3,22.8
1963,3,23.4
1963,3,24.1
1963,3,24.4
1963,3,25.4
1963,3,24.3
1963,3,25.5
1963,4,23.3
1963,4,22.8
1963,4,22.9
1963,4,23.8
1963,4,23.4
1963,4,23.2
1963,4,23.3
1963,4,22.8
1963,4,23.3
1963,4,22.8
1963,4,22.2
1963,4,21.4
1963,4,21.2
1963,4,21.2
1963,4,21.6
1963,4,20.7
1963,4,21.1
1963,4,20.8
1963,4,20.6
1963,4,20.6
1963,4,19.4
1963,4,19.4
1963,4,18.4
1963,4,16.7
1963,4,15.0
1963,4,15.0
1963,4,16.3
1963,4,17.2
1963,4,18.3
1963,4,18.9
1963,5,20.6
1963,5,20.6
1963,5,21.2
1963,5,20.4
1963,5,19.5
1963,5,18.3
1963,5,17.8
1963,5,18.3
1963,5,15.1
1963,5,15.1
1963,5,16.1
1963,5,20.8
1963,5,19.9
1963,5,20.0
1963,5,20.0
1963,5,22.2
1963,5,22.2
1963,5,20.6
1963,5,20.6
1963,5,18.2
1963,5,18.2
1963,5,17.9
1963,5,15.0
1963,5,14.6
1963,5,13.3
1963,5,15.2
1963,5,16.6
1963,5,16.6
1963,5,15.8
1963,5,15.6
1963,5,16.7
1963,6,16.7
1963,6,17.2
1963,6,17.1
1963,6,17.8
1963,6,18.3
1963,6,14.6
1963,6,14.3
1963,6,14.3
1963,6,16.1
1963,6,18.0
1963,6,17.1
1963,6,17.8
1963,6,18.9
1963,6,18.9
1963,6,18.9
1963,6,19.4
1963,6,18.8
1963,6,16.7
1963,6,16.6
1963,6,14.9
1963,6,17.2
1963,6,16.2
1963,6,15.7
1963,6,10.7
1963,6,8.7
1963,6,7.6
1963,6,6.7
1963,6,6.7
1963,6,11.7
1963,6,16.0
1963,7,13.6
1963,7,12.3
1963,7,11.8
1963,7,11.7
1963,7,13.3
1963,7,13.8
1963,7,14.0
1963,7,14.3
1963,7,15.7
1963,7,14.9
1963,7,9.3
1963,7,7.0
1963,7,7.8
1963,7,9.5
1963,7,7.2
1963,7,7.9
1963,7,10.5
1963,7,11.7
1963,7,12.2
1963,7,10.7
1963,7,12.4
1963,7,13.2
1963,7,11.6
1963,7,13.4
1963,7,12.8
1963,7,17.8
1963,7,17.7
1963,7,19.0
1963,7,19.0
1963,7,15.6
1963,7,14.6
1963,8,15.4
1963,8,16.2
1963,8,15.6
1963,8,17.9
1963,8,18.8
1963,8,17.9
1963,8,14.9
1963,8,15.1
1963,8,16.7
1963,8,17.8
1963,8,16.8
1963,8,16.7
1963,8,19.0
1963,8,20.1
1963,8,18.9
1963,8,20.4
1963,8,17.6
1963,8,18.1
1963,8,16.2
1963,8,16.1
1963,8,17.7
1963,8,18.2
1963,8,14.9
1963,8,15.7
1963,8,14.6
1963,8,14.1
1963,8,14.4
1963,8,15.3
1963,8,14.3
1963,8,15.6
1963,8,11.7
1963,9,11.3
1963,9,13.3
1963,9,13.1
1963,9,12.4
1963,9,13.1
1963,9,10.6
1963,9,11.9
1963,9,11.7
1963,9,14.0
1963,9,13.6
1963,9,16.8
1963,9,14.2
1963,9,15.1
1963,9,15.0
1963,9,14.2
1963,9,14.6
1963,9,13.6
1963,9,15.1
1963,9,15.2
1963,9,15.1
1963,9,14.6
1963,9,16.6
1963,9,16.1
1963,9,14.5
1963,9,16.3
1963,9,16.4
1963,9,18.9
1963,9,16.2
1963,9,18.6
1963,9,18.2
1963,10,16.9
1963,10,16.2
1963,10,16.9
1963,10,17.1
1963,10,17.6
1963,10,17.8
1963,10,18.9
1963,10,17.8
1963,10,18.2
1963,10,19.9
1963,10,19.9
1963,10,19.0
1963,10,17.8
1963,10,17.7
1963,10,16.2
1963,10,19.2
1963,10,19.5
1963,10,18.4
1963,10,17.1
1963,10,18.6
1963,10,18.2
1963,10,17.9
1963,10,18.2
1963,10,20.7
1963,10,19.8
1963,10,18.9
1963,10,
1963,10,19.1
1963,10,19.9
1963,10,19.6
1963,10,19.1
1963,11,19.1
1963,11,19.3
1963,11,21.1
1963,11,23.1
1963,11,23.6
1963,11,22.9
1963,11,23.2
1963,11,20.0
1963,11,22.1
1963,11,23.4
1963,11,19.6
1963,11,22.0
1963,11,20.9
1963,11,20.9
1963,11,19.8
1963,11,20.3
1963,11,21.2
1963,11,19.1
1963,11,18.8
1963,11,20.9
1963,11,19.9
1963,11,18.9
1963,11,17.9
1963,11,17.3
1963,11,17.6
1963,11,17.9
1963,11,22.1
1963,11,24.9
1963,11,23.1
1963,11,22.9
1963,12,21.0
1963,12,22.9
1963,12,22.8
1963,12,22.4
1963,12,21.4
1963,12,22.0
1963,12,20.1
1963,12,19.3
1963,12,20.7
1963,12,21.2
1963,12,22.1
1963,12,21.8
1963,12,24.1
1963,12,22.9
1963,12,24.8
1963,12,24.7
1963,12,22.0
1963,12,23.1
1963,12,23.4
1963,12,22.1
1963,12,20.9
1963,12,19.9
1963,12,20.1
1963,12,21.1
1963,12,20.5
1963,12,21.4
1963,12,22.1
1963,12,23.8
1963,12,23.4
1963,12,22.4
1963,12,21.4
1964,1,22.7
1964,1,24.3
1964,1,22.0
1964,1,24.0
1964,1,22.8
1964,1,22.7
1964,1,22.4
1964,1,24.3
1964,1,23.1
1964,1,24.4
1964,1,24.2
1964,1,24.2
1964,1,24.4
1964,1,25.3
1964,1,24.4
1964,1,25.0
1964,1,22.6
1964,1,22.4
1964,1,21.7
1964,1,22.8
1964,1,23.4
1964,1,24.1
1964,1,22.6
1964,1,23.5
1964,1,23.4
1964,1,24.0
1964,1,23.1
1964,1,23.3
1964,1,22.9
1964,1,22.2
1964,1,21.4
1964,2,21.3
1964,2,23.4
1964,2,23.7
1964,2,23.9
1964,2,24.3
1964,2,25.0
1964,2,24.6
1964,2,23.3
1964,2,23.9
1964,2,23.9
1964,2,24.3
1964,2,23.3
1964,2,22.0
1964,2,20.6
1964,2,23.2
1964,2,23.8
1964,2,23.9
1964,2,24.4
1964,2,26.1
1964,2,23.7
1964,2,24.4
1964,2,24.2
1964,2,23.7
1964,2,22.0
1964,2,22.7
1964,2,23.6
1964,2,23.3
1964,2,23.9
1964,2,22.9
1964,3,23.7
1964,3,23.4
1964,3,23.3
1964,3,23.7
1964,3,24.1
1964,3,23.3
1964,3,22.2
1964,3,22.9
1964,3,23.0
1964,3,22.9
1964,3,22.6
1964,3,23.3
1964,3,23.4
1964,3,23.2
1964,3,23.2
1964,3,23.1
1964,3,23.6
1964,3,23.8
1964,3,24.1
1964,3,22.8
1964,3,24.2
1964,3,24.0
1964,3,22.0
1964,3,21.9
1964,3,18.6
1964,3,19.6
1964,3,20.3
1964,3,21.1
1964,3,21.2
1964,3,22.7
1964,3,22.2
1964,4,23.7
1964,4,23.2
1964,4,20.8
1964,4,18.9
1964,4,21.2
1964,4,20.4
1964,4,20.3
1964,4,19.9
1964,4,19.2
1964,4,19.9
1964,4,20.4
1964,4,22.2
1964,4,22.6
1964,4,20.8
1964,4,21.6
1964,4,20.7
1964,4,20.0
1964,4,19.4
1964,4,19.7
1964,4,21.6
1964,4,20.6
1964,4,20.1
1964,4,20.0
1964,4,20.4
1964,4,20.3
1964,4,20.1
1964,4,17.2
1964,4,19.7
1964,4,20.1
1964,4,20.6
1964,5,20.5
1964,5,21.6
1964,5,20.6
1964,5,21.9
1964,5,21.7
1964,5,21.4
1964,5,21.6
1964,5,21.1
1964,5,22.0
1964,5,20.5
1964,5,19.4
1964,5,17.0
1964,5,14.1
1964,5,11.6
1964,5,15.1
1964,5,17.4
1964,5,19.8
1964,5,19.4
1964,5,20.0
1964,5,21.7
1964,5,21.3
1964,5,19.2
1964,5,20.3
1964,5,17.8
1964,5,19.5
1964,5,20.0
1964,5,18.7
1964,5,17.6
1964,5,19.6
1964,5,20.4
1964,5,19.9
1964,6,20.6
1964,6,20.8
1964,6,21.2
1964,6,20.0
1964,6,20.9
1964,6,18.9
1964,6,18.7
1964,6,19.7
1964,6,18.5
1964,6,18.6
1964,6,14.0
1964,6,11.0
1964,6,9.4
1964,6,11.7
1964,6,15.6
1964,6,17.3
1964,6,15.7
1964,6,19.4
1964,6,20.7
1964,6,18.3
1964,6,16.4
1964,6,12.9
1964,6,11.7
1964,6,11.7
1964,6,11.7
1964,6,13.2
1964,6,13.9
1964,6,15.7
1964,6,15.6
1964,6,18.9
1964,7,17.7
1964,7,18.8
1964,7,21.1
1964,7,12.8
1964,7,11.7
1964,7,16.2
1964,7,18.3
1964,7,18.9
1964,7,16.4
1964,7,17.8
1964,7,15.4
1964,7,15.7
1964,7,15.6
1964,7,15.6
1964,7,14.6
1964,7,12.9
1964,7,14.3
1964,7,13.5
1964,7,14.5
1964,7,14.0
1964,7,14.7
1964,7,17.2
1964,7,15.6
1964,7,14.9
1964,7,15.6
1964,7,15.4
1964,7,15.7
1964,7,18.0
1964,7,18.7
1964,7,17.9
1964,7,19.2
1964,8,17.1
1964,8,15.1
1964,8,9.8
1964,8,9.8
1964,8,14.5
1964,8,17.3
1964,8,14.1
1964,8,15.9
1964,8,15.0
1964,8,16.3
1964,8,16.0
1964,8,18.0
1964,8,18.9
1964,8,15.6
1964,8,14.7
1964,8,17.0
1964,8,15.3
1964,8,12.8
1964,8,13.9
1964,8,17.2
1964,8,17.6
1964,8,19.0
1964,8,18.9
1964,8,18.4
1964,8,16.8
1964,8,15.1
1964,8,17.6
1964,8,15.0
1964,8,12.0
1964,8,15.8
1964,8,19.1
1964,9,18.9
1964,9,19.4
1964,9,19.0
1964,9,19.1
1964,9,19.8
1964,9,19.6
1964,9,19.0
1964,9,19.0
1964,9,21.8
1964,9,20.1
1964,9,20.2
1964,9,19.3
1964,9,17.8
1964,9,20.6
1964,9,19.8
1964,9,19.0
1964,9,18.4
1964,9,18.7
1964,9,20.9
1964,9,19.5
1964,9,20.1
1964,9,17.2
1964,9,18.3
1964,9,17.9
1964,9,20.4
1964,9,19.1
1964,9,18.6
1964,9,20.4
1964,9,18.4
1964,9,21.2
1964,10,21.3
1964,10,20.8
1964,10,20.6
1964,10,22.9
1964,10,18.0
1964,10,20.6
1964,10,20.3
1964,10,20.5
1964,10,24.5
1964,10,22.6
1964,10,22.3
1964,10,23.1
1964,10,22.2
1964,10,22.2
1964,10,21.2
1964,10,22.6
1964,10,20.5
1964,10,20.6
1964,10,20.7
1964,10,22.8
1964,10,21.5
1964,10,19.0
1964,10,18.6
1964,10,20.3
1964,10,22.8
1964,10,20.8
1964,10,20.3
1964,10,22.3
1964,10,20.3
1964,10,19.1
1964,10,21.3
1964,11,22.2
1964,11,21.2
1964,11,20.4
1964,11,22.2
1964,11,22.8
1964,11,22.4
1964,11,23.4
1964,11,22.8
1964,11,20.6
1964,11,22.9
1964,11,20.1
1964,11,21.7
1964,11,20.6
1964,11,21.4
1964,11,20.6
1964,11,21.9
1964,11,21.6
1964,11,20.6
1964,11,20.1
1964,11,23.8
1964,11,22.7
1964,11,22.8
1964,11,22.9
1964,11,21.2
1964,11,21.7
1964,11,21.8
1964,11,20.1
1964,11,21.9
1964,11,21.7
1964,11,22.3
1964,12,21.5
1964,12,20.5
1964,12,21.2
1964,12,23.4
1964,12,21.1
1964,12,19.4
1964,12,22.2
1964,12,22.8
1964,12,21.9
1964,12,21.9
1964,12,20.8
1964,12,22.2
1964,12,21.9
1964,12,22.3
1964,12,20.3
1964,12,22.7
1964,12,21.7
1964,12,20.1
1964,12,21.1
1964,12,24.2
1964,12,23.3
1964,12,22.9
1964,12,21.7
1964,12,22.8
1964,12,21.5
1964,12,21.3
1964,12,21.3
1964,12,22.1
1964,12,22.8
1964,12,22.9
1964,12,23.1
1965,1,22.9
1965,1,21.9
1965,1,21.8
1965,1,22.7
1965,1,22.2
1965,1,22.1
1965,1,22.9
1965,1,22.2
1965,1,21.8
1965,1,22.1
1965,1,21.6
1965,1,19.3
1965,1,21.2
1965,1,23.1
1965,1,19.4
1965,1,21.1
1965,1,20.6
1965,1,21.6
1965,1,20.6
1965,1,19.4
1965,1,20.8
1965,1,23.2
1965,1,23.1
1965,1,23.9
1965,1,22.4
1965,1,22.8
1965,1,23.4
1965,1,23.6
1965,1,22.4
1965,1,23.1
1965,1,21.7
1965,2,23.2
1965,2,21.3
1965,2,22.3
1965,2,21.6
1965,2,19.1
1965,2,23.4
1965,2,22.9
1965,2,21.7
1965,2,21.2
1965,2,21.7
1965,2,22.9
1965,2,20.2
1965,2,21.3
1965,2,21.4
1965,2,22.8
1965,2,23.1
1965,2,22.2
1965,2,23.1
1965,2,22.2
1965,2,22.2
1965,2,22.2
1965,2,23.9
1965,2,23.1
1965,2,20.1
1965,2,19.8
1965,2,21.7
1965,2,20.9
1965,2,20.9
1965,3,20.7
1965,3,22.2
1965,3,21.1
1965,3,21.2
1965,3,20.9
1965,3,21.8
1965,3,23.3
1965,3,22.5
1965,3,23.7
1965,3,23.0
1965,3,23.4
1965,3,24.2
1965,3,23.9
1965,3,23.4
1965,3,23.3
1965,3,21.1
1965,3,22.8
1965,3,23.1
1965,3,22.7
1965,3,22.4
1965,3,21.1
1965,3,20.1
1965,3,19.8
1965,3,19.8
1965,3,19.2
1965,3,20.0
1965,3,20.8
1965,3,19.1
1965,3,18.4
1965,3,18.6
1965,3,18.3
1965,4,18.0
1965,4,19.5
1965,4,19.4
1965,4,19.5
1965,4,19.2
1965,4,19.3
1965,4,21.2
1965,4,20.5
1965,4,20.1
1965,4,20.1
1965,4,19.2
1965,4,20.1
1965,4,19.9
1965,4,18.5
1965,4,18.9
1965,4,18.8
1965,4,20.1
1965,4,21.9
1965,4,21.1
1965,4,21.7
1965,4,22.8
1965,4,23.2
1965,4,22.2
1965,4,22.8
1965,4,23.2
1965,4,21.8
1965,4,22.8
1965,4,22.4
1965,4,21.3
1965,4,21.8
1965,5,22.3
1965,5,21.5
1965,5,21.5
1965,5,20.9
1965,5,20.6
1965,5,18.9
1965,5,19.1
1965,5,20.6
1965,5,21.3
1965,5,19.9
1965,5,19.3
1965,5,20.2
1965,5,20.2
1965,5,19.3
1965,5,19.0
1965,5,16.1
1965,5,15.2
1965,5,21.7
1965,5,21.7
1965,5,23.1
1965,5,21.6
1965,5,19.1
1965,5,19.3
1965,5,20.6
1965,5,18.8
1965,5,17.8
1965,5,18.5
1965,5,
1965,5,15.3
1965,5,13.1
1965,5,13.3
1965,6,15.1
1965,6,16.1
1965,6,16.2
1965,6,17.1
1965,6,16.1
1965,6,19.8
1965,6,17.1
1965,6,18.3
1965,6,19.0
1965,6,18.8
1965,6,19.8
1965,6,18.4
1965,6,18.3
1965,6,19.0
1965,6,19.4
1965,6,19.4
1965,6,18.4
1965,6,16.3
1965,6,14.4
1965,6,17.6
1965,6,17.3
1965,6,16.1
1965,6,14.5
1965,6,9.6
1965,6,7.8
1965,6,7.8
1965,6,10.0
1965,6,12.5
1965,6,11.7
1965,6,15.5
1965,7,17.1
1965,7,16.2
1965,7,15.9
1965,7,16.7
1965,7,14.2
