Year,Month,Rainfall amount (millimetres),Maximum temperature (Degree C),Minimum temperature (Degree C)
1985,11,4.0,27.7,21.2
1985,11,2.2,28.7,20.8
1985,11,0.0,29.2,22.0
1985,11,0.0,30.2,21.3
1985,11,0.0,32.6,21.0
1985,11,0.0,31.2,24.5
1985,11,0.0,30.0,26.1
1985,11,0.0,30.8,25.5
1985,11,0.0,31.4,24.5
1985,11,0.0,31.0,24.0
1985,11,6.2,29.2,22.5
1985,11,0.4,30.0,23.5
1985,11,5.6,30.4,22.3
1985,11,0.4,30.9,22.5
1985,11,0.0,31.5,20.8
1985,11,0.0,29.7,20.8
1985,11,0.0,30.0,22.0
1985,12,0.0,30.3,24.0
1985,12,0.0,30.5,22.5
1985,12,1.0,31.0,24.0
1985,12,0.0,29.0,27.0
1985,12,0.0,32.0,22.4
1985,12,0.0,30.2,23.5
1985,12,0.0,29.7,22.8
1985,12,0.0,31.5,22.4
1985,12,0.0,30.0,24.6
1985,12,0.6,30.7,23.7
1985,12,0.0,33.2,23.6
1985,12,0.4,32.0,22.0
1985,12,0.0,31.2,22.8
1985,12,0.0,32.0,22.0
1985,12,0.0,31.8,23.5
1985,12,0.0,32.0,23.7
1985,12,0.0,31.6,24.5
1985,12,11.2,31.7,22.8
1985,12,0.0,31.2,24.5
1985,12,0.0,32.0,22.5
1985,12,0.0,30.8,22.8
1985,12,0.0,31.4,21.0
1985,12,0.0,30.7,24.8
1985,12,10.6,31.9,22.0
1985,12,0.0,33.0,25.2
1985,12,0.0,33.6,24.0
1985,12,0.0,32.1,24.2
1985,12,26.0,29.5,22.5
1985,12,1.0,30.8,22.5
1985,12,15.0,30.5,23.8
1985,12,0.0,30.8,23.0
1986,1,0.0,31.2,23.7
1986,1,0.0,31.7,24.8
1986,1,2.6,33.0,23.6
1986,1,0.0,31.5,22.3
1986,1,12.0,30.7,23.2
1986,1,0.2,32.2,24.2
1986,1,3.4,30.5,23.8
1986,1,6.2,31.0,23.2
1986,1,1.0,30.4,22.7
1986,1,0.0,32.3,23.3
1986,1,0.0,31.0,24.0
1986,1,0.0,32.0,24.4
1986,1,0.0,32.2,24.2
1986,1,5.0,31.5,25.2
1986,1,3.4,31.2,24.4
1986,1,22.2,30.8,24.2
1986,1,0.6,30.7,24.5
1986,1,1.4,30.3,24.4
1986,1,57.6,30.3,23.0
1986,1,47.0,30.5,23.0
1986,1,59.4,30.1,22.0
1986,1,68.4,30.0,23.2
1986,1,4.6,29.2,24.5
1986,1,93.8,33.0,22.2
1986,1,0.0,32.5,23.7
1986,1,0.0,32.2,24.0
1986,1,26.4,26.0,22.4
1986,1,34.4,28.3,22.5
1986,1,30.6,26.8,23.0
1986,1,176.0,26.5,23.0
1986,1,109.0,25.2,22.0
1986,2,73.8,29.5,22.0
1986,2,203.0,31.0,23.0
1986,2,26.4,30.5,24.0
1986,2,0.4,31.5,24.5
1986,2,0.0,31.6,24.5
1986,2,0.0,33.2,24.5
1986,2,28.2,31.0,24.5
1986,2,0.0,30.5,24.2
1986,2,20.4,30.3,23.5
1986,2,0.0,31.5,22.3
1986,2,0.0,30.8,20.5
1986,2,0.0,29.8,21.8
1986,2,0.0,30.2,21.8
1986,2,0.0,30.5,23.8
1986,2,0.0,31.5,22.8
1986,2,1.4,30.6,23.8
1986,2,0.2,30.4,22.2
1986,2,0.0,29.8,20.4
1986,2,0.0,30.0,22.5
1986,2,0.0,29.7,21.0
1986,2,0.0,30.0,22.2
1986,2,0.0,30.4,21.0
1986,2,0.0,30.6,23.5
1986,2,0.0,32.0,23.5
1986,2,0.0,32.6,24.6
1986,2,0.0,33.1,24.0
1986,2,0.0,32.0,24.8
1986,2,12.2,29.8,24.0
1986,3,2.2,29.4,23.2
1986,3,2.2,29.4,22.2
1986,3,3.0,30.2,21.2
1986,3,29.0,29.6,23.0
1986,3,19.8,29.5,23.6
1986,3,18.6,30.0,22.7
1986,3,25.6,29.3,22.1
1986,3,2.6,29.5,21.8
1986,3,0.0,30.0,20.4
1986,3,0.0,29.7,20.3
1986,3,0.0,29.5,22.8
1986,3,0.0,29.2,23.0
1986,3,6.6,29.2,21.9
1986,3,0.0,29.2,21.6
1986,3,0.2,29.5,20.5
1986,3,0.2,29.7,20.2
1986,3,1.2,29.8,23.0
1986,3,16.4,29.0,22.4
1986,3,13.6,29.0,24.0
1986,3,10.4,28.5,22.0
1986,3,5.6,28.5,21.7
1986,3,42.0,28.2,21.3
1986,3,13.0,28.0,21.7
1986,3,54.8,28.4,22.2
1986,3,28.0,27.8,23.0
1986,3,27.4,26.2,23.3
1986,3,98.4,28.0,23.2
1986,3,111.6,28.8,23.6
1986,3,4.6,28.2,23.0
1986,3,24.2,26.9,22.2
1986,3,63.0,27.4,21.5
1986,4,16.8,27.8,21.0
1986,4,31.0,26.5,21.7
1986,4,20.0,27.8,21.2
1986,4,9.4,27.8,22.3
1986,4,23.6,26.0,23.0
1986,4,10.2,28.6,22.8
1986,4,0.2,28.3,21.4
1986,4,8.6,27.3,22.5
1986,4,18.4,27.8,22.0
1986,4,12.2,27.8,23.0
1986,4,10.4,28.2,21.8
1986,4,4.4,26.8,20.5
1986,4,19.8,27.0,21.0
1986,4,5.6,23.7,21.0
1986,4,23.2,26.2,19.5
1986,4,12.2,26.7,21.6
1986,4,38.8,27.0,21.5
1986,4,21.6,27.2,21.3
1986,4,2.6,26.8,21.4
1986,4,4.0,26.7,21.0
1986,4,9.8,28.2,20.5
1986,4,0.0,28.0,19.5
1986,4,0.0,28.7,19.5
1986,4,0.0,29.0,21.0
1986,4,0.0,28.0,22.0
1986,4,16.0,26.0,24.0
1986,4,119.4,25.5,21.0
1986,4,2.2,26.0,20.5
1986,4,15.6,28.7,22.0
1986,4,0.2,28.8,21.0
1986,5,0.6,27.5,22.7
1986,5,86.6,26.0,23.0
1986,5,50.2,26.5,23.5
1986,5,10.2,25.0,23.5
1986,5,8.0,27.5,23.0
1986,5,5.4,27.0,21.3
1986,5,15.6,27.4,21.0
1986,5,0.4,28.5,20.2
1986,5,0.0,27.5,20.8
1986,5,0.2,27.8,20.0
1986,5,1.6,27.2,17.3
1986,5,0.0,27.0,17.2
1986,5,0.0,26.9,16.5
1986,5,0.0,26.4,16.0
1986,5,0.0,26.2,15.9
1986,5,0.0,27.1,15.8
1986,5,9.4,27.0,20.1
1986,5,0.0,27.4,17.4
1986,5,0.0,27.8,17.6
1986,5,0.0,28.0,16.8
1986,5,0.0,26.2,13.5
1986,5,0.0,25.5,12.2
1986,5,0.0,26.2,16.0
1986,5,0.0,26.6,18.8
1986,5,0.0,27.0,19.0
1986,5,8.2,26.2,20.0
1986,5,17.2,25.5,21.5
1986,5,27.2,25.2,20.2
1986,5,7.8,25.6,18.5
1986,5,4.8,25.7,19.5
1986,5,5.8,22.5,20.5
1986,6,34.0,24.0,19.6
1986,6,65.4,24.8,20.3
1986,6,41.8,22.5,20.0
1986,6,21.0,23.6,20.0
1986,6,8.8,24.3,20.1
1986,6,29.8,24.7,19.5
1986,6,45.2,24.2,20.6
1986,6,23.8,24.3,20.4
1986,6,0.2,25.7,18.2
1986,6,0.0,25.4,15.8
1986,6,0.0,24.5,16.4
1986,6,0.0,25.6,17.5
1986,6,0.0,23.5,18.0
1986,6,37.0,24.2,19.8
1986,6,6.4,25.0,19.2
1986,6,8.8,25.4,20.4
1986,6,0.8,25.0,19.4
1986,6,0.2,26.0,16.8
1986,6,0.0,26.5,16.8
1986,6,0.0,25.5,16.4
1986,6,0.0,26.0,17.2
1986,6,2.0,21.7,19.5
1986,6,0.2,23.5,17.5
1986,6,0.0,22.5,15.8
1986,6,0.0,22.0,13.5
1986,6,0.0,23.3,11.2
1986,6,0.0,23.7,13.5
1986,6,0.0,24.5,14.0
1986,6,0.0,25.0,14.2
1986,6,0.0,25.3,14.3
1986,7,0.0,25.0,17.7
1986,7,0.0,26.7,18.0
1986,7,0.4,25.5,19.0
1986,7,1.8,25.8,19.6
1986,7,0.2,27.5,19.2
1986,7,0.0,26.2,19.0
1986,7,0.2,26.1,16.0
1986,7,0.0,26.6,17.0
1986,7,0.0,26.0,17.8
1986,7,0.0,22.0,15.2
1986,7,0.0,21.7,15.0
1986,7,0.0,21.7,14.6
1986,7,0.0,23.7,16.0
1986,7,0.2,24.0,18.2
1986,7,7.2,24.2,19.8
1986,7,14.0,25.4,21.7
1986,7,4.0,28.2,19.8
1986,7,1.4,25.8,20.0
1986,7,1.6,25.6,18.6
1986,7,4.2,25.2,20.2
1986,7,1.8,24.2,18.9
1986,7,2.2,24.6,19.0
1986,7,2.0,25.0,18.0
1986,7,2.8,25.2,17.0
1986,7,0.0,25.5,18.1
1986,7,0.0,26.2,16.5
1986,7,0.2,26.6,20.1
1986,7,0.0,23.0,18.8
1986,7,1.0,21.6,17.4
1986,7,0.0,22.2,16.3
1986,7,0.0,22.6,12.2
1986,8,4.4,24.5,15.9
1986,8,6.8,24.0,17.2
1986,8,0.2,25.6,16.5
1986,8,0.0,25.0,16.2
1986,8,0.0,22.9,14.5
1986,8,0.0,21.0,11.8
1986,8,0.0,22.3,10.4
1986,8,0.0,22.0,10.4
1986,8,0.0,23.0,10.9
1986,8,0.0,25.4,14.7
1986,8,0.0,25.0,18.8
1986,8,0.0,26.7,18.8
1986,8,0.4,26.0,20.2
1986,8,4.2,25.5,20.5
1986,8,0.0,25.6,18.8
1986,8,0.2,25.5,18.3
1986,8,0.0,26.6,18.7
1986,8,12.6,24.6,20.0
1986,8,0.0,25.2,16.2
1986,8,0.4,24.8,18.1
1986,8,1.2,24.1,19.5
1986,8,0.0,24.6,17.8
1986,8,0.0,24.2,15.8
1986,8,0.0,25.1,15.0
1986,8,0.0,27.4,15.5
1986,8,0.0,28.5,18.4
1986,8,11.6,23.5,18.4
1986,8,12.6,25.0,19.2
1986,8,14.0,24.2,19.0
1986,8,30.6,25.0,19.8
1986,8,0.0,25.6,19.1
1986,9,5.0,22.3,18.7
1986,9,33.4,22.5,18.6
1986,9,25.4,24.7,19.0
1986,9,1.6,24.9,19.6
1986,9,2.8,25.6,17.8
1986,9,3.8,25.2,18.0
1986,9,0.0,26.0,17.8
1986,9,0.0,26.1,18.4
1986,9,7.6,25.0,18.5
1986,9,0.2,25.5,17.3
1986,9,0.0,25.0,16.5
1986,9,0.0,25.0,16.5
1986,9,0.0,25.0,15.0
1986,9,0.0,27.5,16.4
1986,9,0.0,28.2,18.3
1986,9,0.0,26.7,18.2
1986,9,0.0,27.2,21.4
1986,9,0.0,28.2,20.6
1986,9,0.0,28.8,20.0
1986,9,0.0,29.5,21.0
1986,9,0.0,29.2,23.0
1986,9,0.0,31.2,23.8
1986,9,0.0,28.5,18.8
1986,9,0.0,27.0,18.8
1986,9,0.0,27.4,17.9
1986,9,0.0,27.2,18.0
1986,9,0.0,27.4,18.8
1986,9,0.0,26.5,21.0
1986,9,1.2,27.2,20.8
1986,9,0.0,28.0,19.5
1986,10,0.0,27.6,21.2
1986,10,0.0,27.7,20.5
1986,10,0.0,27.7,20.7
1986,10,0.6,27.0,22.6
1986,10,0.0,27.0,19.0
1986,10,0.0,27.8,18.5
1986,10,0.0,28.1,19.3
1986,10,0.0,28.3,18.7
1986,10,0.0,28.5,19.2
1986,10,0.0,30.2,20.2
1986,10,32.4,28.0,21.5
1986,10,0.0,29.6,21.8
1986,10,0.0,27.8,20.5
1986,10,0.0,27.1,18.2
1986,10,0.0,26.9,19.2
1986,10,0.0,28.1,18.8
1986,10,0.0,28.5,21.0
1986,10,0.0,28.5,22.0
1986,10,0.0,28.3,25.8
1986,10,0.2,27.6,23.1
1986,10,0.0,28.5,23.5
1986,10,0.0,29.0,22.3
1986,10,0.0,28.0,22.5
1986,10,25.4,28.5,21.0
1986,10,0.0,30.0,21.5
1986,10,0.0,30.2,21.5
1986,10,0.0,29.8,23.5
1986,10,0.0,29.0,23.1
1986,10,9.4,28.7,22.9
1986,10,17.2,28.2,23.0
1986,10,3.6,27.8,21.0
1986,11,0.2,28.0,23.0
1986,11,0.0,28.8,20.0
1986,11,0.2,28.0,20.8
1986,11,6.2,27.4,21.5
1986,11,17.8,28.0,21.5
1986,11,5.8,27.0,21.3
1986,11,4.8,27.9,21.5
1986,11,0.6,27.8,20.5
1986,11,0.0,28.0,20.2
1986,11,0.0,28.4,20.1
1986,11,0.0,29.0,20.4
1986,11,0.0,30.2,20.4
1986,11,0.0,31.7,23.0
1986,11,0.0,30.1,22.5
1986,11,0.0,30.6,23.2
1986,11,0.0,30.0,23.5
1986,11,0.0,29.0,25.3
1986,11,0.0,30.6,24.1
1986,11,7.4,30.5,20.9
1986,11,0.0,28.8,18.8
1986,11,0.0,28.0,16.4
1986,11,0.0,28.4,17.0
1986,11,0.0,28.5,19.0
1986,11,0.0,28.7,19.0
1986,11,0.0,29.1,19.9
1986,11,0.0,29.6,20.2
1986,11,0.0,30.2,20.3
1986,11,0.0,28.7,19.6
1986,11,0.0,29.0,20.8
1986,11,0.0,29.4,20.9
1986,12,0.0,28.8,21.1
1986,12,0.0,29.0,21.8
1986,12,0.0,29.1,22.4
1986,12,3.8,28.2,23.5
1986,12,30.4,27.7,22.5
1986,12,3.8,27.6,21.5
1986,12,7.4,28.2,22.4
1986,12,26.6,28.6,23.1
1986,12,0.0,29.4,22.0
1986,12,0.0,29.1,21.5
1986,12,0.0,29.8,22.0
1986,12,0.0,30.1,21.2
1986,12,0.0,31.0,22.0
1986,12,0.0,30.5,23.5
1986,12,0.0,30.6,23.0
1986,12,0.0,30.7,24.0
1986,12,0.0,30.6,23.0
1986,12,0.0,30.5,22.2
1986,12,0.0,31.2,24.8
1986,12,0.0,32.0,25.7
1986,12,0.0,32.2,25.5
1986,12,0.0,31.3,25.8
1986,12,0.0,33.0,27.2
1986,12,0.0,30.0,24.0
1986,12,0.0,30.4,21.9
1986,12,0.0,30.0,23.0
1986,12,0.0,29.6,21.4
1986,12,0.0,30.0,21.0
1986,12,0.0,29.5,21.5
1986,12,0.0,30.6,21.9
1986,12,0.0,30.6,23.1
1987,1,1.6,30.5,23.7
1987,1,0.0,30.6,23.1
1987,1,0.6,31.0,23.2
1987,1,0.6,31.0,23.3
1987,1,37.4,29.4,23.2
1987,1,23.0,29.8,22.5
1987,1,0.0,30.2,22.6
1987,1,0.0,30.6,20.7
1987,1,0.0,30.0,23.6
1987,1,0.0,30.2,22.6
1987,1,0.0,30.1,22.3
1987,1,0.0,30.5,22.6
1987,1,0.0,30.7,22.7
1987,1,0.0,31.2,24.2
1987,1,0.0,30.6,25.9
1987,1,0.0,31.0,24.1
1987,1,0.0,31.0,24.5
1987,1,63.0,30.2,22.8
1987,1,0.0,30.5,23.0
1987,1,0.0,30.5,23.2
1987,1,0.0,31.6,22.6
1987,1,0.0,33.0,25.7
1987,1,0.0,33.6,26.8
1987,1,0.0,33.0,26.0
1987,1,0.4,32.5,23.2
1987,1,0.6,31.6,25.0
1987,1,0.0,32.2,24.0
1987,1,0.0,32.3,25.6
1987,1,0.0,32.4,24.6
1987,1,0.0,32.2,25.3
1987,1,21.0,31.5,24.5
1987,2,11.8,28.0,24.8
1987,2,132.6,30.2,24.2
1987,2,29.2,29.0,24.0
1987,2,76.2,30.5,23.6
1987,2,3.6,30.2,24.2
1987,2,9.4,30.1,24.0
1987,2,4.2,30.4,23.4
1987,2,11.8,29.6,23.5
1987,2,5.4,30.5,23.0
1987,2,0.0,29.8,22.4
1987,2,2.0,30.0,22.4
1987,2,0.0,30.0,23.6
1987,2,21.8,28.2,23.8
1987,2,126.0,28.5,23.4
1987,2,131.6,29.4,23.4
1987,2,2.2,30.0,23.0
1987,2,6.6,28.7,23.6
1987,2,8.8,29.1,23.3
1987,2,10.2,29.5,22.3
1987,2,5.2,29.5,23.6
1987,2,4.2,30.3,22.6
1987,2,0.4,30.0,22.5
1987,2,0.0,30.2,22.5
1987,2,0.0,30.5,22.0
1987,2,0.0,31.0,22.0
1987,2,0.0,31.6,23.2
1987,2,3.8,29.2,22.5
1987,2,20.6,30.2,23.5
1987,3,3.4,30.3,23.0
1987,3,0.0,30.6,23.6
1987,3,0.0,31.6,24.8
1987,3,1.8,31.6,24.4
1987,3,0.0,31.9,24.8
1987,3,1.6,32.2,24.4
1987,3,2.0,30.0,24.5
1987,3,14.8,27.5,23.8
1987,3,52.6,29.5,23.5
1987,3,3.2,30.5,22.6
1987,3,36.4,29.5,22.4
1987,3,4.4,29.5,23.5
1987,3,3.8,30.0,20.8
1987,3,0.4,29.6,20.5
1987,3,4.8,29.0,21.1
1987,3,9.0,29.8,21.6
1987,3,0.0,30.2,22.4
1987,3,0.2,29.8,21.2
1987,3,0.0,30.2,21.4
1987,3,0.0,30.1,21.5
1987,3,0.2,30.5,21.4
1987,3,0.0,31.0,22.0
1987,3,0.0,30.6,23.0
1987,3,0.0,30.2,24.0
1987,3,1.2,29.9,22.4
1987,3,18.6,28.3,22.2
1987,3,61.8,28.8,21.2
1987,3,0.6,29.6,22.0
1987,3,4.4,28.5,22.5
1987,3,0.0,29.4,20.0
1987,3,0.0,29.5,21.4
1987,4,10.8,28.5,22.0
1987,4,34.0,28.8,22.0
1987,4,11.6,27.7,22.5
1987,4,6.4,28.0,23.0
1987,4,10.0,27.3,22.7
1987,4,20.0,27.6,23.0
1987,4,6.4,28.0,21.7
1987,4,11.2,28.5,21.8
1987,4,0.0,28.7,20.4
1987,4,0.0,28.5,20.2
1987,4,2.6,28.2,21.7
1987,4,10.2,26.8,21.4
1987,4,17.8,27.5,19.8
1987,4,10.6,27.4,19.983019113814073
1987,4,9.5,26.7,19.983019113814073
1987,4,37.0,27.3,19.983019113814073
1987,4,13.1,25.6,19.983019113814073
1987,4,8.0,26.8,19.983019113814073
1987,4,13.8,27.9,19.983019113814073
1987,4,0.0,29.0,19.983019113814073
1987,4,0.2,29.0,19.983019113814073
1987,4,1.2,27.9,21.8
1987,4,8.2,27.0,22.7
1987,4,12.4,25.9,23.5
1987,4,53.2,25.4,21.6
1987,4,36.6,26.0,20.8
1987,4,43.0,28.0,21.5
1987,4,19.4,26.5,23.0
1987,4,66.2,27.6,22.8
1987,4,8.4,28.0,22.4
1987,5,2.8,27.7,21.0
1987,5,2.6,27.2,21.3
1987,5,0.6,27.2,21.5
1987,5,0.2,27.4,20.5
1987,5,2.4,27.0,19.6
1987,5,17.8,26.8,21.5
1987,5,30.4,24.5,21.5
1987,5,91.4,24.0,20.8
1987,5,161.6,26.4,21.0
1987,5,11.8,25.6,21.5
1987,5,30.8,26.6,21.4
1987,5,20.0,27.4,21.7
1987,5,4.0,27.2,21.5
1987,5,0.0,27.2,19.5
1987,5,0.0,27.6,19.2
1987,5,0.0,27.7,19.0
1987,5,0.0,26.0,21.5
1987,5,0.0,25.7,16.4
1987,5,0.0,25.3,15.8
1987,5,0.0,25.0,14.9
1987,5,0.0,24.0,15.4
1987,5,7.8,24.5,18.0
1987,5,14.8,25.7,19.5
1987,5,2.6,26.0,20.3
1987,5,2.4,25.2,20.5
1987,5,1.2,26.0,19.0
1987,5,0.0,26.6,18.4
1987,5,0.0,24.4,17.2
1987,5,0.0,22.2,16.8
1987,5,0.0,23.0,13.4
1987,5,0.0,24.1,17.3
1987,6,0.2,25.7,17.3
1987,6,11.4,24.9,19.3
1987,6,60.4,23.2,19.3
1987,6,28.4,24.5,19.8
1987,6,21.0,23.7,19.5
1987,6,38.2,23.0,19.3
1987,6,32.8,22.6,18.5
1987,6,25.8,24.2,18.9
1987,6,0.2,25.0,18.5
1987,6,0.0,25.2,17.3
1987,6,1.4,23.0,17.0
1987,6,16.2,25.2,19.0
1987,6,13.0,23.5,19.7
1987,6,4.0,22.6,20.2
1987,6,51.6,23.0,20.0
1987,6,23.4,23.0,19.2
1987,6,73.2,25.0,19.6
1987,6,16.8,23.0,20.5
1987,6,55.0,24.0,20.0
1987,6,41.0,25.8,20.1
1987,6,13.4,26.2,20.1
1987,6,0.0,26.6,18.5
1987,6,0.0,27.0,19.7
1987,6,0.0,26.0,19.4
1987,6,0.0,24.0,18.2
1987,6,0.0,22.8,19.0
1987,6,0.0,22.3,14.5
1987,6,0.0,23.2,14.5
1987,6,0.0,24.0,16.6
1987,6,0.0,24.6,16.5
1987,7,0.8,23.9,17.4
1987,7,0.0,24.2,14.1
1987,7,0.4,24.7,14.6
1987,7,0.0,22.5,15.0
1987,7,13.6,20.2,17.5
1987,7,12.0,23.6,16.2
1987,7,0.0,22.1,15.5
1987,7,67.2,21.6,17.0
1987,7,68.2,21.0,18.2
1987,7,9.4,22.0,18.3
1987,7,0.6,23.1,16.6
1987,7,0.0,24.0,14.7
1987,7,0.0,23.9,12.5
1987,7,0.0,22.7,11.5
1987,7,0.0,23.5,11.9
1987,7,0.0,23.7,10.5
1987,7,0.0,24.2,11.6
1987,7,0.0,24.5,13.5
1987,7,0.0,24.4,14.2
1987,7,0.0,24.3,15.7
1987,7,0.0,24.3,14.5
1987,7,0.0,24.6,14.4
1987,7,0.0,22.1,13.9
1987,7,0.0,22.0,12.5
1987,7,0.0,22.0,10.5
1987,7,0.0,23.8,14.7
1987,7,3.0,22.9,15.4
1987,7,3.6,24.5,17.0
1987,7,0.0,24.0,18.4
1987,7,0.0,24.0,15.4
1987,7,0.0,25.6,18.1
1987,8,0.7,25.6,19.5
1987,8,0.0,25.8,20.0
1987,8,0.0,27.5,19.5
1987,8,0.0,25.6,17.8
1987,8,1.4,24.3,19.4
1987,8,0.0,23.8,15.1
1987,8,0.0,22.2,12.0
1987,8,4.6,22.6,16.0
1987,8,12.0,22.6,16.0
1987,8,0.0,23.5,15.0
1987,8,0.4,23.2,15.2
1987,8,9.0,24.2,14.8
1987,8,0.0,24.8,15.8
1987,8,3.2,25.6,18.0
1987,8,13.2,24.2,19.0
1987,8,16.4,24.3,19.2
1987,8,5.8,24.6,18.9
1987,8,0.2,25.6,17.4
1987,8,0.0,25.0,17.0
1987,8,0.0,24.7,14.4
1987,8,0.0,24.2,14.0
1987,8,0.0,25.0,15.0
1987,8,0.0,24.8,15.8
1987,8,0.0,26.5,15.5
1987,8,0.0,27.0,15.5
1987,8,0.0,25.9,14.5
1987,8,0.0,25.2,16.0
1987,8,0.0,25.6,15.8
1987,8,0.0,26.5,16.0
1987,8,0.0,25.0,14.8
1987,8,0.0,26.6,17.5
1987,9,0.0,25.6,15.5
1987,9,0.0,25.8,14.0
1987,9,0.0,25.0,15.7
1987,9,0.0,26.7,15.0
1987,9,0.0,25.2,16.0
1987,9,0.0,25.5,16.5
1987,9,0.0,26.2,16.4
1987,9,0.6,25.8,19.1
1987,9,4.2,24.5,20.4
1987,9,8.0,23.2,18.9
1987,9,4.6,25.0,19.0
1987,9,5.6,24.7,19.0
1987,9,17.0,24.5,20.0
1987,9,25.8,26.5,19.1
1987,9,0.0,25.0,15.5
1987,9,1.6,25.2,16.8
1987,9,0.0,26.0,18.4
1987,9,0.0,25.9,18.3
1987,9,0.0,25.7,18.0
1987,9,0.4,26.5,18.9
1987,9,0.0,26.0,17.5
1987,9,7.6,26.0,21.0
1987,9,9.6,24.2,20.0
1987,9,5.8,25.2,19.2
1987,9,22.6,25.0,18.5
1987,9,5.8,25.2,18.8
1987,9,1.8,25.5,19.0
1987,9,5.4,25.3,17.4
1987,9,0.0,26.2,18.5
1987,9,0.0,27.3,18.1
1987,10,0.0,26.8,18.5
1987,10,1.2,26.3,19.8
1987,10,4.6,25.0,19.5
1987,10,1.4,26.9,20.0
1987,10,0.0,29.2,19.5
1987,10,0.0,28.3,16.0
1987,10,0.0,27.6,18.4
1987,10,0.0,28.3,17.8
1987,10,0.0,28.0,17.8
1987,10,0.0,27.2,20.0
1987,10,0.0,27.8,20.0
1987,10,0.0,28.0,19.5
1987,10,0.0,27.4,19.0
1987,10,0.0,28.3,20.2
1987,10,0.0,28.0,21.0
1987,10,0.0,28.7,21.0
1987,10,0.0,29.6,20.4
1987,10,0.0,30.7,21.0
1987,10,0.0,28.7,18.0
1987,10,0.0,29.6,18.5
1987,10,0.0,31.0,18.0
1987,10,0.0,31.0,19.5
1987,10,0.0,29.6,21.5
1987,10,0.0,30.6,21.5
1987,10,0.0,29.3,21.2
1987,10,0.0,28.5,22.0
1987,10,0.0,30.5,22.0
1987,10,6.0,29.4,25.5
1987,10,0.2,29.0,23.5
1987,10,1.8,28.5,23.0
1987,10,15.2,27.5,21.0
1987,11,21.2,27.1,21.5
1987,11,24.4,27.2,20.4
1987,11,2.4,28.2,21.0
1987,11,0.0,28.5,21.0
1987,11,0.0,28.8,21.5
1987,11,0.0,28.4,21.2
1987,11,4.6,28.0,22.5
1987,11,4.4,27.9,22.4
1987,11,3.4,27.8,22.0
1987,11,0.0,29.2,22.5
1987,11,0.4,30.4,24.0
1987,11,0.0,32.8,22.0
1987,11,0.0,30.0,22.0
1987,11,0.4,29.6,25.0
1987,11,0.0,30.0,23.8
1987,11,0.0,28.7,25.0
1987,11,15.4,28.0,23.0
1987,11,16.8,27.3,22.0
1987,11,6.8,27.7,23.0
1987,11,1.0,28.5,23.2
1987,11,0.0,30.0,23.8
1987,11,0.0,29.6,23.0
1987,11,0.0,29.3,22.0
1987,11,0.0,30.2,22.4
1987,11,0.0,32.2,24.0
1987,11,1.8,32.9,22.7
1987,11,0.6,30.7,22.8
1987,11,8.6,30.0,21.5
1987,11,9.4,30.5,23.0
1987,11,3.8,30.0,24.0
1987,12,0.0,30.5,24.8
1987,12,14.4,31.2,23.0
1987,12,4.2,31.8,23.4
1987,12,23.0,26.5,23.7
1987,12,38.6,29.0,21.3
1987,12,0.4,29.1,21.5
1987,12,0.2,30.2,22.0
1987,12,0.0,30.6,23.4
1987,12,0.0,32.8,22.0
1987,12,0.0,30.1,22.2
1987,12,0.0,29.6,22.1
1987,12,0.0,29.5,21.5
1987,12,0.0,29.4,22.7
1987,12,0.0,30.1,21.7
1987,12,0.0,31.0,22.0
1987,12,1.2,30.0,21.8
1987,12,0.0,30.0,21.5
1987,12,0.0,29.6,21.0
1987,12,0.0,30.1,23.2
1987,12,0.0,29.8,22.1
1987,12,3.0,29.7,22.0
1987,12,0.0,30.8,21.0
1987,12,0.0,30.0,21.0
1987,12,0.0,30.0,21.0
1987,12,0.0,32.5,23.9
1987,12,0.0,31.7,25.5
1987,12,64.2,28.6,23.0
1987,12,50.8,28.8,23.5
1987,12,25.6,30.1,23.9
1987,12,13.8,31.6,24.0
1987,12,17.0,30.4,23.5
1988,1,39.8,29.5,22.4
1988,1,12.6,30.1,22.4
1988,1,0.0,30.0,20.9
1988,1,2.0,29.3,22.4
1988,1,0.2,30.7,21.8
1988,1,1.8,29.8,23.4
1988,1,14.4,29.6,23.0
1988,1,47.0,29.0,22.8
1988,1,14.2,30.5,22.7
1988,1,3.4,30.8,23.5
1988,1,0.2,29.8,24.1
1988,1,16.0,30.0,24.5
1988,1,0.6,29.7,23.5
1988,1,28.2,29.5,22.2
1988,1,0.0,30.2,21.0
1988,1,0.0,29.9,21.4
1988,1,0.0,31.6,22.7
1988,1,0.0,31.6,24.8
1988,1,0.0,30.5,25.0
1988,1,2.4,30.0,24.5
1988,1,0.2,30.4,24.0
1988,1,9.6,31.0,24.4
1988,1,2.8,31.3,24.0
1988,1,0.0,30.5,22.0
1988,1,0.0,31.5,22.2
1988,1,0.0,31.0,23.4
1988,1,19.0,30.2,23.5
1988,1,20.2,30.8,23.0
1988,1,0.2,30.2,22.5
1988,1,15.4,30.0,23.2
1988,1,0.0,30.8,23.0
1988,2,0.0,31.6,22.5
1988,2,0.0,31.7,23.5
1988,2,1.0,31.6,23.9
1988,2,0.0,30.8,24.5
1988,2,45.8,26.8,24.0
1988,2,79.2,28.8,23.0
1988,2,2.2,30.3,23.8
1988,2,0.0,31.8,24.6
1988,2,0.0,31.7,24.5
